1939	1	
1939	2	
1939	3	0.252919017847673
1939	4	0.182306719081722
1939	5	-0.710592985379815
1939	6	-1.41432469887638
1939	7	-2.38298442143959
1939	8	-2.45518975007775
1939	9	-1.58163232740048
1939	10	-0.0565039873902899
1939	11	1.20406471624144
1939	12	0.155686009400743
1940	1	0.522173239172166
1940	2	-0.0104226494019442
1940	3	0.810622009607767
1940	4	0.0965504033036644
1940	5	-0.219632267693091
1940	6	0.053029136307384
1940	7	0.0995108383516285
1940	8	-0.427243130084106
1940	9	-0.413834749417517
1940	10	-0.88258182350871
1940	11	-0.635513839212674
1940	12	0.0668576923423163
1941	1	0.00462514134789926
1941	2	-0.0104226494019442
1941	3	-1.04896009318607
1941	4	-1.39558286115667
1941	5	-0.919424955234259
1941	6	-0.415511064695261
1941	7	-0.139898292193821
1941	8	-0.271678225660784
1941	9	-0.450499002008387
1941	10	-0.375956299334123
1941	11	-0.102918394601633
1941	12	0.11152459586019
1942	1	0.890133225947707
1942	2	0.999665129409651
1942	3	1.72603290885272
1942	4	0.379445556122249
1942	5	-0.219632267693091
1942	6	-1.83429141404536
1942	7	-2.83351043466589
1942	8	0.0136348420932804
1942	9	1.45402874830411
1942	10	1.71605990169021
1942	11	1.01281911858859
1942	12	0.858780769159954
1943	1	1.18598790226818
1943	2	1.35692712804503
1943	3	-0.593561898007225
1943	4	-1.26786078897263
1943	5	-1.3649161118731
1943	6	-1.42879488814077
1943	7	-0.0390266258831986
1943	8	-0.434826882841639
1943	9	0.317439766461887
1943	10	0.858552704253516
1943	11	1.8484298058103
1943	12	0.32753048525069
1944	1	-0.815065619921995
1944	2	-0.582703441649533
1944	3	0.433885635094332
1944	4	1.01250367526067
1944	5	0.202928833280988
1944	6	-0.768482316694519
1944	7	-1.95375693875183
1944	8	-1.97343168795496
1944	9	-0.35588946418698
1944	10	-0.611694286363586
1944	11	1.02969525479733
1944	12	1.00404569090302
1945	1	1.60725732062753
1945	2	1.87280678374668
1945	3	1.22283692077178
1945	4	0.328422631285113
1945	5	-0.196171917755174
1945	6	1.47212863510169
1945	7	2.30710584494672
1945	8	1.49969952251314
1945	9	0.900995343251153
1945	10	0.78009380192547
1945	11	1.17946362311332
1945	12	-0.213141082967132
1946	1	-1.49407546589022
1946	2	-1.36399761910746
1946	3	-0.368099332227682
1946	4	-0.349540822043872
1946	5	-0.207883286020129
1946	6	1.27964135458779
1946	7	0.731322941630357
1946	8	0.562991609915525
1946	9	-0.757324177977499
1946	10	-0.176558406314883
1946	11	0.177865547724
1946	12	0.390099029380557
1947	1	0.994753770283749
1947	2	1.81917915664406
1947	3	1.52594315905256
1947	4	0.307846100968671
1947	5	-1.23572170526326
1947	6	-0.292244613415017
1947	7	-0.00599766650621714
1947	8	-0.503839800980418
1947	9	-0.749338690062274
1947	10	-0.685693651858944
1947	11	-0.751702368864627
1947	12	-1.36300197938223
1948	1	-2.16657448689888
1948	2	-3.15505294575915
1948	3	-2.88634470454021
1948	4	-0.953854451276622
1948	5	0.181772513421234
1948	6	0.637674497344862
1948	7	0.986757178183259
1948	8	1.1564219068505
1948	9	0.79225310471906
1948	10	0.808278658346077
1948	11	0.19738628593236
1948	12	0.721118804955885
1949	1	0.0622817826390458
1949	2	-0.158275607295083
1949	3	-1.3580277749334
1949	4	-1.64945031322056
1949	5	-1.25158420977248
1949	6	0.700243750208617
1949	7	0.3559922784155
1949	8	-0.0881194645942767
1949	9	-1.10083464731869
1949	10	-0.555231198614488
1949	11	-0.400181795350598
1949	12	-0.353585497928674
1950	1	0.541339050995989
1950	2	1.13822105332579
1950	3	1.15446193922223
1950	4	-0.447809927048969
1950	5	-0.363657865069384
1950	6	0.0712661896556648
1950	7	0.155237861344247
1950	8	-0.542787012584994
1950	9	0.61851657971818
1950	10	0.763093839752563
1950	11	2.07328565762691
1950	12	0.444906426149823
1951	1	1.23530160797752
1951	2	1.4308830491637
1951	3	1.91131173956694
1951	4	0.932368785234103
1951	5	0.337875486922388
1951	6	-0.791870919088436
1951	7	-1.95375693875183
1951	8	-2.3367150426919
1951	9	-2.09841666632655
1951	10	-0.795539467632255
1951	11	1.34161243111116
1951	12	1.63581512996774
1952	1	1.59210922071562
1952	2	1.49590310235827
1952	3	1.20338070079162
1952	4	0.379445556122249
1952	5	-1.17305006806967
1952	6	-2.1375670992595
1952	7	-0.441522503630888
1952	8	-0.0470705821787536
1952	9	-0.0517748899878245
1952	10	-0.88258182350871
1952	11	-0.635513839212674
1952	12	0.871076072715884
1953	1	1.79521789647708
1953	2	2.18584146588921
1953	3	2.14200261501312
1953	4	0.758534893626993
1953	5	0.69988034593869
1953	6	1.36693983326141
1953	7	1.51187491319788
1953	8	1.03251308776659
1953	9	-0.0186663088868297
1953	10	-0.476145585480876
1953	11	0.341669714817355
1953	12	1.1272800003274
1954	1	1.8675122008925
1954	2	2.60966278233201
1954	3	2.39735150026414
1954	4	1.32852360487041
1954	5	0.556800311103659
1954	6	0.684690680199602
1954	7	1.25347184988353
1954	8	1.2120919081486
1954	9	0.736918906581454
1954	10	0.159487629747014
1954	11	0.293985450599854
1954	12	1.09242209475735
1955	1	2.04620605268341
1955	2	3.1448109460848
1955	3	2.54132998008505
1955	4	0.654805487731952
1955	5	0.468604376083579
1955	6	0.493272459002962
1955	7	-0.478691317549966
1955	8	-1.32639447409216
1955	9	0.268320023755193
1955	10	0.902757580316426
1955	11	1.93639159899351
1955	12	-0.237514452080272
1956	1	0.154264513973304
1956	2	0.893630090847825
1956	3	2.85858074072105
1956	4	2.13054640786646
